time_fs,se_c60_population,active_surface_c60_diagonal,norm,interval_hops_before_frame,interval_max_raw_probability_sum,interval_renormalized_probability_vectors,se_state_0,se_state_1,se_state_2,se_state_3,se_state_4,se_state_5,se_state_6,se_state_7,se_state_8,se_state_9,sh_state_0,sh_state_1,sh_state_2,sh_state_3,sh_state_4,sh_state_5,sh_state_6,sh_state_7,sh_state_8,sh_state_9
0.0,0.0012717354880319354,0.49596002795248206,1.0000000000000002,0,0.0,0,0.004369287920713548,0.007365261678808537,0.46738451775703466,0.5176534350156109,0.00026507141962630725,0.0012770069973423342,0.0010992719109059702,0.0004058092905191873,2.9164430668967075e-06,0.00017742156637175246,0.004,0.0069,0.4776,0.50825,0.0003,0.00135,0.0012,0.0003,0.0,0.0001
0.5,0.0018180232825759195,0.4557243241050036,0.9999999999999737,3261,1.0000000000000002,0,0.004612068060767427,0.007119610582209425,0.6328626934124113,0.35224751637701995,0.000434794695830037,0.001132739064600166,0.0010252474812783047,0.0003955404099186276,1.588691682455346e-07,0.00016963104677016953,0.00825,0.0078,0.6341,0.3472,0.00015,0.00115,0.0011,0.0002,0.0,5e-05
1.0,0.003345232431153783,0.36248485853580803,0.999999999999934,2394,1.0000000000000002,0,0.004462798062645007,0.007045893189018607,0.7508091003906899,0.234488807154532,0.0005680548033622801,0.0011633426525829503,0.0009075086040318194,0.0003901361944788521,9.60017666353951e-07,0.00016339893092623306,0.01155,0.00775,0.749,0.22945,5e-05,0.00105,0.00095,0.0002,0.0,0.0
1.5,0.00552631442396784,0.2809893473107091,0.9999999999999586,1491,1.0000000000000002,0,0.0041158406846956925,0.007475009241691992,0.8217256054128256,0.16324495439922676,0.0007489999221057584,0.0013364853371442417,0.000796310228784733,0.0003867362483140163,7.183206615723201e-06,0.00016287531855414865,0.01435,0.0081,0.81745,0.15805,0.00015,0.001,0.00075,0.00015,0.0,0.0
2.0,0.007994253997187159,0.22588027987749829,0.9999999999999589,899,1.0000000000000002,0,0.0035614152869082633,0.0085987726398493,0.8615287816192009,0.12237784507203628,0.001035725508676798,0.00162561171624548,0.0007051175060767672,0.0003742470415126664,2.3753059374007936e-05,0.00016873055007824063,0.0162,0.009,0.8564,0.1164,0.0002,0.00105,0.0006,0.00015,0.0,0.0
2.5,0.010530967798825005,0.19487140996396551,0.9999999999999558,538,1.0000000000000002,0,0.0029160040815327417,0.010555710540680788,0.8829192677668698,0.09886174484662102,0.0015131424414135482,0.002000694968487708,0.0006573653911985518,0.0003403558732439531,5.707958073315078e-05,0.00017863450917445298,0.01725,0.01165,0.87465,0.09455,0.0001,0.0011,0.00055,0.00015,0.0,0.0
3.0,0.013184523556977358,0.17762228694808113,0.9999999999999881,392,1.0000000000000002,0,0.002289408393924776,0.013342882246585934,0.8929386745030031,0.08544551073591566,0.002306479590277848,0.002415238628853547,0.0006817969548620874,0.0002825701154537882,0.00010908094885483922,0.00018835788225637833,0.01815,0.0147,0.8843,0.081,0.00015,0.001,0.00055,0.00015,0.0,0.0
3.5,0.01624180177536904,0.1696335554916003,1.0000000000000149,279,1.0000000000000002,0,0.0017685979854298595,0.016677784058732645,0.8956997108740742,0.07807367142246371,0.003584114902842816,0.002806862795342886,0.0008086569242711397,0.00021674462672650514,0.0001702366144584279,0.0001936197956726436,0.0185,0.0185,0.88845,0.0727,0.0002,0.00095,0.00055,0.00015,0.0,0.0
4.0,0.020061016107053287,0.16715081666434564,0.9999999999999933,185,1.0000000000000002,0,0.0014091328895827963,0.019981730664556323,0.8939598733843513,0.07435040556550898,0.005546738641239877,0.003108008151464134,0.0010589727681702518,0.00016583333599078928,0.00022694111935222958,0.00019236347977671814,0.0183,0.02155,0.8894,0.0689,0.0003,0.00085,0.00055,5e-05,0.0001,0.0
4.5,0.02485545064871633,0.16830380588875815,1.0000000000000062,107,1.0000000000000002,0,0.0012359428180714152,0.022659936225018575,0.8896629576909064,0.07275228535906167,0.00839460855141973,0.003265468037156966,0.0014286916842168062,0.0001347793308819406,0.0002793581312816957,0.00018597217199123727,0.01835,0.02415,0.888,0.06765,0.0003,0.00085,0.00055,5e-05,0.0001,0.0
5.0,0.03055664266083605,0.17090449470425925,0.9999999999999822,78,1.0000000000000002,0,0.0012543105498030792,0.024423444586664893,0.884014097982953,0.07227770090129584,0.01226912720792289,0.0032588187101381815,0.0018775690077518627,0.00011193597070186088,0.0003347814508328226,0.00017821363191775574,0.0181,0.02635,0.8861,0.06765,0.0004,0.00075,0.00055,0.0,0.0001,0.0
5.5,0.03684050195158273,0.1732288731303126,0.9999999999999419,54,1.0000000000000002,0,0.0014754452872520008,0.0252838317823358,0.8776689049216361,0.07229949742574981,0.017183486642140984,0.003107058316242822,0.0023320049485889283,8.684068594143095e-05,0.0003906260996824624,0.00017230389037137334,0.0185,0.0265,0.8855,0.0677,0.00045,0.0007,0.00055,0.0,0.0001,0.0
6.0,0.043298715160330285,0.17622253485191086,0.9999999999999246,35,1.0000000000000002,0,0.001946604889676051,0.025342129392329004,0.8710052584397766,0.07250545235533844,0.022978899881165315,0.0028596218984995384,0.002703036173670366,5.7739677785725e-05,0.0004334273184784356,0.00016782997320519697,0.0189,0.0265,0.8851,0.06765,0.0005,0.0007,0.00055,0.0,0.0001,0.0
6.5,0.04964752474470249,0.1796434823929155,0.9999999999999184,29,1.0000000000000002,0,0.0027619365109829838,0.02458238190586368,0.8643405687148851,0.07284966067616958,0.029335318441531855,0.0025780541386334218,0.0029124628663282403,3.2390642986282354e-05,0.00044659266958465616,0.0001606334329526199,0.0196,0.02575,0.88535,0.06745,0.0006,0.0006,0.00055,0.0,0.0001,0.0
7.0,0.05584729428703013,0.18383804136721493,0.9999999999998985,52,1.0000000000000002,0,0.004017562392387633,0.022800817372435167,0.8580416157553793,0.07348180239419037,0.03583412662195693,0.002319426827317062,0.002914794359968958,0.0001287780730266779,0.00031371325535859134,0.0001473629478779409,0.0213,0.0239,0.8859,0.0671,0.00065,0.00055,0.00055,0.0,5e-05,0.0
7.5,0.062076994056999346,0.18915355218500682,0.9999999999999203,60,1.0000000000000002,0,0.005727268562426408,0.01971450841359396,0.8524624123124264,0.07468109423295087,0.04204295872655036,0.0021273824105548385,0.002706660624356957,2.5626216721329855e-05,0.0003805340577818839,0.00013155444255720167,0.02275,0.0225,0.88655,0.0664,0.00085,0.0004,0.0005,5e-05,0.0,0.0
